Plot Code,Plot Species Counter,Plant Symbol,Scientific Name,Common Name,Family,Specimen Number,Used PLANTS,Source,Within Plot,Stratum Sort,Stratum,Diagnostic,Range Cover,Real Cover,Other Measure1,DBH,Update,User
ISRO.025,36,COAM3,Corylus americana Walt.,American hazelnut,Betulaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/2/1998,cr
ISRO.025,37,VAAN,Vaccinium angustifolium Ait.,lowbush blueberry,Ericaceae,,TRUE,SY,TRUE,6,S3,FALSE,01,0.5,,,3/2/1998,cr
ISRO.025,38,DEFL,Deschampsia flexuosa (L.) Trin.,wavy hairgrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.025,39,CLADI3,Cladina (Nyl.) Nyl.,reindeer lichen,Cladoniaceae,,TRUE,SY,TRUE,8,N,FALSE,02,2.5,,,3/2/1998,cr
ISRO.025,40,LEGL19,Leucobryum glaucum (Hedw.) èngstr. in Fries,leucobryum moss,Leucobryaceae,"? ""pillow moss""",TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,4/6/1998,cr
ISRO.025,41,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,3/2/1998,cr
ISRO.025,42,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,02,2.5,,,3/2/1998,cr
ISRO.025,43,LODI2,Lonicera dioica L.,limber honeysuckle,Caprifoliaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,44,APAN2,Apocynum androsaemifolium L.,spreading dogbane,Apocynaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,45,AMELA,Amelanchier Medik.,serviceberry,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,46,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,47,TRRE3,Trifolium repens L.,white clover,Fabaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,48,ANMA,Anaphalis margaritacea (L.) Benth. & Hook. f.,western pearlyeverlasting,Asteraceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,49,PRVI,Prunus virginiana L.,common chokecherry,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,50,WOIL,Woodsia ilvensis (L.) R. Br.,rusty woodsia,Dryopteridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,51,SITR3,Sibbaldiopsis tridentata (Ait.) Rydb.,shrubby fivefingers,Rosaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,52,CASP14,Calystegia spithamaea (L.) Pursh,low false bindweed,Convolvulaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,53,FRVE,Fragaria vesca L.,woodland strawberry,Rosaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,54,ASTR2,Asplenium trichomanes L.,maidenhair spleenwort,Aspleniaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,55,POVI7,Polypodium virginianum L.,rock polypody,Polypodiaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,56,THOC2,Thuja occidentalis L.,eastern arborvitae,Cupressaceae,,TRUE,SY,FALSE,4,S1,FALSE,,0,,,3/2/1998,cr
ISRO.025,57,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,58,IRVE2,Iris versicolor L.,harlequin blueflag,Iridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,59,CARO6,Carex rostrata Stokes,beaked sedge,Cyperaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,60,COSE16,Cornus sericea L.,redosier dogwood,Cornaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,61,RUPU,Rubus pubescens Raf.,dwarf red blackberry,Rosaceae,,TRUE,SY,FALSE,6,S3,FALSE,,0,,,3/2/1998,cr
ISRO.025,62,JUCO6,Juniperus communis L.,common juniper,Cupressaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,63,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.025,64,LOHI,Lonicera hirsuta Eat.,hairy honeysuckle,Caprifoliaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,65,POBA2,Populus balsamifera L.,balsam poplar,Salicaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.025,66,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,1,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,04,37.5,"13,18,21","15,13,21,20,31,20,16,24,24,31,17,10",3/2/1998,cr
ISRO.026,2,JUCO6,Juniperus communis L.,common juniper,Cupressaceae,,TRUE,SY,TRUE,5,S2,TRUE,04,37.5,,,3/2/1998,cr
ISRO.026,3,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,4,VAAN,Vaccinium angustifolium Ait.,lowbush blueberry,Ericaceae,,TRUE,SY,TRUE,6,S3,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,5,AMELA,Amelanchier Medik.,serviceberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,3/2/1998,cr
ISRO.026,6,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,7,DILO,Diervilla lonicera P. Mill.,northern bush honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,8,ARUV,Arctostaphylos uva-ursi (L.) Spreng.,kinnikinnick,Ericaceae,,TRUE,SY,TRUE,6,S3,FALSE,03,15,,,3/2/1998,cr
ISRO.026,9,HIPI2,Hieracium piloselloides Vill.,tall hawkweed,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,11,GELI2,Geocaulon lividum (Richards.) Fern.,false toadflax,Santalaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.026,13,CASE4,Castilleja septentrionalis Lindl.,Labrador Indian paintbrush,Scrophulariaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.026,14,LIPH,Lilium philadelphicum L.,wood lily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,15,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,16,CARO2,Campanula rotundifolia L.,bluebell bellflower,Campanulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,17,FRVI,Fragaria virginiana Duchesne,Virginia strawberry,Rosaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,18,ACMI2,Achillea millefolium L.,common yarrow,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,19,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.026,20,ORPU4,Oryzopsis pungens (Torr. ex Spreng.) A.S. Hitchc.,mountain ricegrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.026,21,DASP2,Danthonia spicata (L.) Beauv. ex Roemer & J.A. Schultes,poverty danthonia,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,22,POCO,Poa compressa L.,Canada bluegrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,23,CLVU,Clinopodium vulgare L.,wild basil,Lamiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,24,ANNE,Antennaria neglecta Greene,field pussytoes,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.026,25,POPA5,Polygala paucifolia Willd.,gaywings,Polygalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,26,FRVE,Fragaria vesca L.,woodland strawberry,Rosaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,27,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,28,MELI2,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,29,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,30,EPAN2,Epilobium angustifolium L.,fireweed,Onagraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,31,COUM,Comandra umbellata (L.) Nutt.,bastard toadflax,Santalaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,32,LYCO3,Lycopodium complanatum L.,groundcedar,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,33,LODI2,Lonicera dioica L.,limber honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,34,ANMA,Anaphalis margaritacea (L.) Benth. & Hook. f.,western pearlyeverlasting,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,35,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,36,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,38,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,39,CEFOV2,Cerastium fontanum ssp. vulgare (Hartman) Greuter & Burdet,big chickweed,Caryophyllaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,40,HICA3,Hieracium canadense Michx.,Canadian hawkweed,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,41,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,42,PLSC70,Pleurozium schreberi (Brid.) Mitt.,Schreber's big red stem moss,Hylocomiaceae,,TRUE,SY,TRUE,8,N,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,43,MOSS,mosses,,,long feather moss (Ptilium?),FALSE,NS,TRUE,8,N,FALSE,02,2.5,,,3/2/1998,cr
ISRO.026,44,CLADI3,Cladina (Nyl.) Nyl.,reindeer lichen,Cladoniaceae,,TRUE,SY,TRUE,8,N,FALSE,03,15,,,3/2/1998,cr
ISRO.026,45,LEGL19,Leucobryum glaucum (Hedw.) èngstr. in Fries,leucobryum moss,Leucobryaceae,"? ""pillow moss""",TRUE,SY,TRUE,8,N,FALSE,01,0.5,,,4/6/1998,cr
ISRO.026,46,SOLID,Solidago L.,goldenrod,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.026,47,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,3/2/1998,cr
ISRO.026,48,RUPU,Rubus pubescens Raf.,dwarf red blackberry,Rosaceae,,TRUE,SY,FALSE,6,S3,FALSE,,0,,,3/2/1998,cr
ISRO.026,49,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,3/2/1998,cr
ISRO.026,50,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,3/2/1998,cr
ISRO.026,51,SHCA,Shepherdia canadensis (L.) Nutt.,russet buffaloberry,Elaeagnaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.026,52,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.026,53,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,54,PLHO3,Platanthera hookeri (Torr. ex Gray) Lindl.,Hooker's orchid,Orchidaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,55,THOC2,Thuja occidentalis L.,eastern arborvitae,Cupressaceae,,TRUE,SY,FALSE,2,T2,FALSE,,0,,,3/2/1998,cr
ISRO.026,56,PRVI,Prunus virginiana L.,common chokecherry,Rosaceae,,TRUE,SY,FALSE,5,S2,FALSE,,0,,,3/2/1998,cr
ISRO.026,57,WOIL,Woodsia ilvensis (L.) R. Br.,rusty woodsia,Dryopteridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,58,SATR5,Saxifraga tricuspidata Rottb.,three toothed saxifrage,Saxifragaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,59,CRCR10,Cryptogramma crispa (L.) R. Br. ex Hook.,crisp rockbrake,Pteridaceae,"""C. acrostichoides""",TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.026,60,CYFR2,Cystopteris fragilis (L.) Bernh.,brittle bladderfern,Dryopteridaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,1,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,TRUE,04,37.5,"30,22,12,16,22,15,29","29,28,25,14,24,21,23,16,22,19,21,17",3/2/1998,cr
ISRO.027,2,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,,"20,20,19,17,29,10",3/2/1998,cr
ISRO.027,3,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,,"39,41",3/2/1998,cr
ISRO.027,4,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,2,T2,TRUE,03,15,,"10,10,11,14",3/2/1998,cr
ISRO.027,5,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,3/2/1998,cr
ISRO.027,6,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,3/2/1998,cr
ISRO.027,7,VIAC,Viburnum acerifolium L.,mapleleaf viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,8,DILO,Diervilla lonicera P. Mill.,northern bush honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,9,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,10,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,05,62.5,,,3/2/1998,cr
ISRO.027,11,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.027,12,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,13,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,14,TRBO2,Trientalis borealis Raf.,American starflower,Primulaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,16,COVIV2,Coeloglossum viride var. viride (L.) Hartman,longbract frog orchid,Orchidaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,17,LYAN2,Lycopodium annotinum L.,stiff clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.027,18,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,19,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/2/1998,cr
ISRO.027,20,ROAC,Rosa acicularis Lindl.,prickly rose,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,21,MELI2,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/2/1998,cr
ISRO.027,22,POPA5,Polygala paucifolia Willd.,gaywings,Polygalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,23,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,24,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,25,ORSE,Orthilia secunda (L.) House,sidebells wintergreen,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,26,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,27,MOUN2,Moneses uniflora (L.) Gray,single delight,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,28,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,29,MOHY3,Monotropa hypopithys L.,pinesap,Monotropaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,30,COTR3,Corallorrhiza trifida Chatelain,yellow coralroot,Orchidaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,31,CORU,Cornus rugosa Lam.,roundleaf dogwood,Cornaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,32,MOUN3,Monotropa uniflora L.,Indianpipe,Monotropaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,33,CAREX,Carex L.,sedge,Cyperaceae,1,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,34,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,35,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/2/1998,cr
ISRO.027,36,PLHO3,Platanthera hookeri (Torr. ex Gray) Lindl.,Hooker's orchid,Orchidaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,37,LYTR,Lycopodium tristachyum Pursh,deeproot clubmoss,Lycopodiaceae,?,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,38,LYDE,Lycopodium dendroideum Michx.,tree groundpine,Lycopodiaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,39,FRVI,Fragaria virginiana Duchesne,Virginia strawberry,Rosaceae,,TRUE,SY,FALSE,7,H,FALSE,,0,,,3/2/1998,cr
ISRO.027,40,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,3/2/1998,cr
ISRO.027,41,USNEA2,Usnea Dill. ex Adans.,beard lichen,Parmeliaceae,,TRUE,SY,TRUE,8,N,FALSE,03,15,,,3/2/1998,cr
ISRO.027,43,MOSS,mosses,,,,FALSE,NS,TRUE,8,N,FALSE,03,15,,,3/2/1998,cr
ISRO.028,1,POTR5,Populus tremuloides Michx.,quaking aspen,Salicaceae,,TRUE,SY,TRUE,2,T2,TRUE,05,62.5,,"33,28,41,37,35,24,26,25,30,39,30,37,31,34,27,32,46,40,32,29,38,42,39,35",3/7/1998,cr
ISRO.028,2,PIGL,Picea glauca (Moench) Voss,white spruce,Pinaceae,,TRUE,SY,TRUE,3,T3,FALSE,04,37.5,,"12,14,10,16,11,13,19,10,15,16,21,12",3/7/1998,cr
ISRO.028,3,ABBA,Abies balsamea (L.) P. Mill.,balsam fir,Pinaceae,,TRUE,SY,TRUE,4,S1,FALSE,03,15,,,3/7/1998,cr
ISRO.028,4,VIED,Viburnum edule (Michx.) Raf.,mooseberry viburnum,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,03,15,,,3/7/1998,cr
ISRO.028,5,LOCA7,Lonicera canadensis Bartr. ex Marsh.,American fly honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,6,SODE3,Sorbus decora (Sarg.) Schneid.,northern mountainash,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,7,ASMA2,Aster macrophyllus L.,bigleaf aster,Asteraceae,,TRUE,SY,TRUE,7,H,FALSE,06,87.5,,,3/7/1998,cr
ISRO.028,9,ARNU2,Aralia nudicaulis L.,wild sarsaparilla,Araliaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/7/1998,cr
ISRO.028,10,LYAN2,Lycopodium annotinum L.,stiff clubmoss,Lycopodiaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/7/1998,cr
ISRO.028,11,LIBO3,Linnaea borealis L.,twinflower,Caprifoliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/7/1998,cr
ISRO.028,12,CLBO3,Clintonia borealis (Ait.) Raf.,yellow bluebeadlily,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/7/1998,cr
ISRO.028,13,MELI2,Melampyrum lineare Desr.,narrowleaf cowwheat,Scrophulariaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/7/1998,cr
ISRO.028,14,GYDR,Gymnocarpium dryopteris (L.) Newman,western oakfern,Dryopteridaceae,,TRUE,SY,TRUE,7,H,FALSE,03,15,,,3/7/1998,cr
ISRO.028,15,MINU3,Mitella nuda L.,naked miterwort,Saxifragaceae,,TRUE,SY,TRUE,7,H,FALSE,02,2.5,,,3/7/1998,cr
ISRO.028,17,COCA13,Cornus canadensis L.,bunchberry dogwood,Cornaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,18,DEFL,Deschampsia flexuosa (L.) Trin.,wavy hairgrass,Poaceae,?,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,19,PHPR3,Phleum pratense L.,timothy,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,20,STLAR,Streptopus lanceolatus var. roseus (Michx.) Reveal,,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,21,GATR2,Galium trifidum L.,threepetal bedstraw,Rubiaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,22,RUPA,Rubus parviflorus Nutt.,thimbleberry,Rosaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,23,MACA4,Maianthemum canadense Desf.,Canada beadruby,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,24,STAM2,Streptopus amplexifolius (L.) DC.,claspleaf twistedstalk,Liliaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,25,ACRU2,Actaea rubra (Ait.) Willd.,red baneberry,Ranunculaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,26,BEPA,Betula papyrifera Marsh.,paper birch,Betulaceae,,TRUE,SY,TRUE,2,T2,FALSE,01,0.5,38,"16,14",3/7/1998,cr
ISRO.028,27,POPA5,Polygala paucifolia Willd.,gaywings,Polygalaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,28,DILO,Diervilla lonicera P. Mill.,northern bush honeysuckle,Caprifoliaceae,,TRUE,SY,TRUE,5,S2,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,29,FRVI,Fragaria virginiana Duchesne,Virginia strawberry,Rosaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,30,CACA4,Calamagrostis canadensis (Michx.) Beauv.,bluejoint,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,31,CHUM,Chimaphila umbellata (L.) W. Bart.,pipsissewa,Pyrolaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
ISRO.028,32,POA,Poa L.,bluegrass,Poaceae,,TRUE,SY,TRUE,7,H,FALSE,01,0.5,,,3/7/1998,cr
