Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
117, eco2, 51531, 4248.63, 145.5, 200.1, 0.0
117, eco3, 43338, 4438.19, 140.4, 166.7, 0.0
117, eco1, 93059, 3566.59, 131.3, 228.2, 0.0
118, eco2, 51531, 4230.55, 145.5, 200.1, 0.0
118, eco3, 43338, 4406.65, 140.4, 166.6, 0.0
118, eco1, 93059, 3542.99, 131.2, 227.9, 0.0
119, eco2, 51531, 4213.48, 145.7, 200.1, 0.0
119, eco3, 43338, 4377.28, 140.7, 166.7, 0.0
119, eco1, 93059, 3520.66, 131.0, 227.5, 0.0
120, eco2, 51531, 4168.88, 148.5, 202.1, 0.0
120, eco3, 43338, 4318.16, 151.2, 171.0, 0.0
120, eco1, 93059, 3481.23, 126.9, 226.6, 0.0
121, eco2, 51531, 4153.26, 148.4, 202.7, 0.0
121, eco3, 43338, 4292.41, 151.2, 173.3, 0.0
121, eco1, 93059, 3461.85, 126.5, 225.0, 0.0
122, eco2, 51531, 4138.63, 148.3, 203.3, 0.0
122, eco3, 43338, 4268.27, 151.0, 175.0, 0.0
122, eco1, 93059, 3443.14, 126.1, 223.7, 0.0
123, eco2, 51531, 4124.78, 148.3, 203.7, 0.0
123, eco3, 43338, 4246.00, 151.0, 176.4, 0.0
123, eco1, 93059, 3425.05, 125.7, 222.5, 0.0
124, eco2, 51531, 4111.31, 148.1, 204.1, 0.0
124, eco3, 43338, 4224.36, 150.8, 177.4, 0.0
124, eco1, 93059, 3407.44, 125.2, 221.4, 0.0
125, eco2, 51531, 4097.93, 147.9, 204.4, 0.0
125, eco3, 43338, 4203.54, 150.7, 178.3, 0.0
125, eco1, 93059, 3389.69, 124.6, 220.3, 0.0
126, eco2, 51531, 4085.06, 147.6, 204.5, 0.0
126, eco3, 43338, 4183.34, 150.3, 178.8, 0.0
126, eco1, 93059, 3372.18, 123.8, 219.1, 0.0
127, eco2, 51531, 4072.34, 147.4, 204.6, 0.0
127, eco3, 43338, 4162.60, 150.2, 179.2, 0.0
127, eco1, 93059, 3354.62, 123.1, 218.0, 0.0
128, eco2, 51531, 4059.82, 147.0, 204.6, 0.0
128, eco3, 43338, 4142.19, 149.8, 179.4, 0.0
128, eco1, 93059, 3336.98, 122.4, 216.9, 0.0
129, eco2, 51531, 4047.49, 146.8, 204.6, 0.0
129, eco3, 43338, 4122.22, 149.6, 179.6, 0.0
129, eco1, 93059, 3319.13, 121.8, 215.8, 0.0
130, eco2, 51531, 4020.18, 146.2, 205.0, 0.0
130, eco3, 43338, 4065.02, 148.6, 181.0, 0.0
130, eco1, 93059, 3259.03, 119.9, 216.1, 0.0
131, eco2, 51531, 4008.15, 146.0, 204.8, 0.0
131, eco3, 43338, 4045.36, 148.5, 180.6, 0.0
131, eco1, 93059, 3241.65, 119.3, 214.5, 0.0
132, eco2, 51531, 3995.89, 145.7, 204.6, 0.0
132, eco3, 43338, 4024.94, 148.3, 180.2, 0.0
132, eco1, 93059, 3224.15, 118.9, 213.0, 0.0
133, eco2, 51531, 3984.05, 145.4, 204.4, 0.0
133, eco3, 43338, 4004.69, 148.2, 179.9, 0.0
133, eco1, 93059, 3206.58, 118.3, 211.7, 0.0
134, eco2, 51531, 3971.97, 145.1, 204.3, 0.0
134, eco3, 43338, 3984.68, 148.1, 179.7, 0.0
134, eco1, 93059, 3189.08, 117.9, 210.4, 0.0
135, eco2, 51531, 3959.53, 144.8, 204.1, 0.0
135, eco3, 43338, 3964.90, 148.1, 179.6, 0.0
135, eco1, 93059, 3171.16, 117.4, 209.3, 0.0
136, eco2, 51531, 3946.65, 144.5, 203.9, 0.0
136, eco3, 43338, 3944.48, 148.0, 179.6, 0.0
136, eco1, 93059, 3153.22, 116.9, 208.3, 0.0
137, eco2, 51531, 3933.63, 144.1, 203.8, 0.0
137, eco3, 43338, 3924.62, 148.0, 179.6, 0.0
137, eco1, 93059, 3134.86, 116.4, 207.3, 0.0
138, eco2, 51531, 3920.50, 143.8, 203.5, 0.0
138, eco3, 43338, 3905.02, 148.0, 179.6, 0.0
138, eco1, 93059, 3116.45, 116.0, 206.5, 0.0
139, eco2, 51531, 3906.85, 143.5, 203.3, 0.0
139, eco3, 43338, 3884.99, 148.1, 179.7, 0.0
139, eco1, 93059, 3097.79, 115.6, 205.6, 0.0
