#ppt,,,
,eco1,eco1,eco1
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
2000-04-30T00:00:00Z,3.9470086,218.18228,14.770995
2000-05-01T00:00:00Z,0.73675215,5.32066,2.3066556
2000-05-02T00:00:00Z,0,0,0
2000-05-03T00:00:00Z,0,0,0
2000-05-04T00:00:00Z,0.5068376,1.4608016,1.2086363
2000-05-05T00:00:00Z,2.4794872,12.095491,3.477857
2000-05-06T00:00:00Z,0.99743587,6.249337,2.4998674
2000-05-07T00:00:00Z,2.037607,9.6332155,3.1037423
2000-05-08T00:00:00Z,17.25641,96.041113,9.800057
2000-05-09T00:00:00Z,0,0,0
2000-05-10T00:00:00Z,1.7102565,44.851458,6.697123
2000-05-11T00:00:00Z,4.808547,134.75125,11.608241
2000-05-12T00:00:00Z,3.7418804,6.4868845,2.5469363
2000-05-13T00:00:00Z,2.1299145,0.4528441,0.6729369
2000-05-14T00:00:00Z,0,0,0
2000-05-15T00:00:00Z,0.27008548,2.9183613,1.7083213
2000-05-16T00:00:00Z,0.7025641,6.0596816,2.461642
2000-05-17T00:00:00Z,0.5888889,0.9444444,0.97182535
2000-05-18T00:00:00Z,0.31794873,2.4588859,1.5680835
2000-05-19T00:00:00Z,0,0,0
2000-05-20T00:00:00Z,0,0,0
2000-05-21T00:00:00Z,0.9863248,14.343207,3.7872425
2000-05-22T00:00:00Z,2.9504273,78.717655,8.872297
2000-05-23T00:00:00Z,2.0880342,13.330387,3.65108
2000-05-24T00:00:00Z,1.6880342,2.0200413,1.4212815
2000-05-25T00:00:00Z,0,0,0
2000-05-26T00:00:00Z,0,0,0
2000-05-27T00:00:00Z,1.5128205,40.11273,6.3334614
2000-05-28T00:00:00Z,0.6145299,8.176982,2.8595424
2000-05-29T00:00:00Z,0,0,0
2000-05-30T00:00:00Z,3.359829,113.31137,10.644782
2000-05-31T00:00:00Z,0.09059829,2.3790156,1.5424058
2000-06-01T00:00:00Z,9.0470085,6.0960803,2.469024
2000-06-02T00:00:00Z,0.48376068,1.7061597,1.3062005
2000-06-03T00:00:00Z,0.11880342,2.722959,1.6501391
2000-06-04T00:00:00Z,0.1897436,2.1100795,1.4526112
2000-06-05T00:00:00Z,0,0,0
2000-06-06T00:00:00Z,0.05897436,1.5371352,1.2398126
2000-06-07T00:00:00Z,1.2128205,24.647215,4.964596
2000-06-08T00:00:00Z,1.6606838,3.947539,1.9868414
2000-06-09T00:00:00Z,6.659829,119.17344,10.916659
2000-06-10T00:00:00Z,16.737606,117.2539,10.828384
2000-06-11T00:00:00Z,0.61025643,0.47214855,0.6871307
2000-06-12T00:00:00Z,0,0,0
2000-06-13T00:00:00Z,0,0,0
2000-06-14T00:00:00Z,6.3264956,53.4723,7.3124754
2000-06-15T00:00:00Z,3.5948718,249.96285,15.810214
2000-06-16T00:00:00Z,11.491453,37.406424,6.116079
2000-06-17T00:00:00Z,0,0,0
2000-06-18T00:00:00Z,3.2188034,23.050545,4.8010984
2000-06-19T00:00:00Z,1.0555556,16.266283,4.033148
2000-06-20T00:00:00Z,24.38547,369.34938,19.218465
2000-06-21T00:00:00Z,3.3102565,36.73077,6.0605913
2000-06-22T00:00:00Z,1.0675213,14.6005,3.82106
2000-06-23T00:00:00Z,2.0367522,12.217212,3.495313
2000-06-24T00:00:00Z,2.2700856,9.263189,3.0435488
2000-06-25T00:00:00Z,0.6700855,12.608017,3.5507768
2000-06-26T00:00:00Z,8.808547,402.303,20.057492
2000-06-27T00:00:00Z,0,0,0
2000-06-28T00:00:00Z,1.5350428,6.212349,2.4924584
2000-06-29T00:00:00Z,0.6598291,0.8458591,0.919706
2000-06-30T00:00:00Z,0.491453,1.0615974,1.0303385
2000-07-01T00:00:00Z,4.5384617,47.77321,6.9118166
2000-07-02T00:00:00Z,4.0307693,152.07692,12.331947
2000-07-03T00:00:00Z,0,0,0
2000-07-04T00:00:00Z,0,0,0
2000-07-05T00:00:00Z,1.5717949,21.893899,4.6790916
2000-07-06T00:00:00Z,1.3264958,2.5585027,1.599532
2000-07-07T00:00:00Z,4.2256413,111.08886,10.53987
2000-07-08T00:00:00Z,6.2743587,274.813,16.577485
2000-07-09T00:00:00Z,1.0307692,1.301061,1.1406406
2000-07-10T00:00:00Z,0,0,0
2000-07-11T00:00:00Z,0,0,0
2000-07-12T00:00:00Z,3.1239316,181.14913,13.459165
2000-07-13T00:00:00Z,1.4307692,12.559682,3.543964
2000-07-14T00:00:00Z,0,0,0
2000-07-15T00:00:00Z,0,0,0
2000-07-16T00:00:00Z,0,0,0
2000-07-17T00:00:00Z,0,0,0
2000-07-18T00:00:00Z,0,0,0
2000-07-19T00:00:00Z,1.4145299,3.5562925,1.8858135
2000-07-20T00:00:00Z,2.3094018,34.44798,5.86924
2000-07-21T00:00:00Z,0.020512821,0.57824934,0.76042704
2000-07-22T00:00:00Z,0.005128205,0.15251989,0.39053794
2000-07-23T00:00:00Z,0.2940171,2.211907,1.4872481
2000-07-24T00:00:00Z,0.3965812,0.39537284,0.62878676
2000-07-25T00:00:00Z,2.5948718,42.273208,6.501785
2000-07-26T00:00:00Z,4.836752,12.19997,3.4928456
2000-07-27T00:00:00Z,2.954701,71.33613,8.4460723
2000-07-28T00:00:00Z,2.397436,55.352783,7.4399453
2000-07-29T00:00:00Z,0.06153846,1.4801061,1.21659614
2000-07-30T00:00:00Z,0,0,0
2000-07-31T00:00:00Z,0.5871795,4.3885943,2.0948972
2000-08-01T00:00:00Z,5.7752137,41.929415,6.4752924
2000-08-02T00:00:00Z,0.74444443,34.09387,5.8389956
2000-08-03T00:00:00Z,0,0,0
2000-08-04T00:00:00Z,0,0,0
2000-08-05T00:00:00Z,1.9666667,45.189655,6.722325
2000-08-06T00:00:00Z,7.766667,52.13793,7.22066
2000-08-07T00:00:00Z,0.37435898,0.50265254,0.7089799
2000-08-08T00:00:00Z,6.38547,968.12525,31.114712
2000-08-09T00:00:00Z,0.0974359,1.9907162,1.4109275
2000-08-10T00:00:00Z,0.13760684,2.9435603,1.7156807
2000-08-11T00:00:00Z,0,0,0
2000-08-12T00:00:00Z,2.545299,20.111996,4.48464
2000-08-13T00:00:00Z,0,0,0
2000-08-14T00:00:00Z,1.4299145,71.07353,8.430512
2000-08-15T00:00:00Z,2.2034187,30.947098,5.563012
2000-08-16T00:00:00Z,0.63931626,28.44754,5.333623
2000-08-17T00:00:00Z,1.4273504,5.1486883,2.2690722
2000-08-18T00:00:00Z,0,0,0
2000-08-19T00:00:00Z,0,0,0
2000-08-20T00:00:00Z,0,0,0
2000-08-21T00:00:00Z,0.31025642,3.265252,1.8070008
2000-08-22T00:00:00Z,0.74444443,17.800766,4.2190954
2000-08-23T00:00:00Z,0,0,0
2000-08-24T00:00:00Z,0,0,0
2000-08-25T00:00:00Z,3.6905982,336.60316,18.346748
2000-08-26T00:00:00Z,0,0,0
2000-08-27T00:00:00Z,0,0,0
2000-08-28T00:00:00Z,0.57008547,16.383879,4.0477005
2000-08-29T00:00:00Z,0,0,0
2000-08-30T00:00:00Z,1.2316239,57.976717,7.614244
2000-08-31T00:00:00Z,7.836752,113.26894,10.642788
2000-09-01T00:00:00Z,1.4111111,36.082375,6.006861
2000-09-02T00:00:00Z,0.07435898,14.433686,3.7991694
2000-09-03T00:00:00Z,4.4495726,245.7004,15.674834
2000-09-04T00:00:00Z,0,0,0
2000-09-05T00:00:00Z,0,0,0
2000-09-06T00:00:00Z,1.1794872,23.767905,4.8752338
2000-09-07T00:00:00Z,3.123077,163.3687,12.781577
2000-09-08T00:00:00Z,0,0,0
2000-09-09T00:00:00Z,3.2623932,11.5297675,3.395551
2000-09-10T00:00:00Z,1.3307692,144.5252,12.021863
2000-09-11T00:00:00Z,7.74359,1182.1618,34.38258
2000-09-12T00:00:00Z,0,0,0
2000-09-13T00:00:00Z,0,0,0
2000-09-14T00:00:00Z,1.242735,29.177865,5.401654
2000-09-15T00:00:00Z,0,0,0
2000-09-16T00:00:00Z,0,0,0
2000-09-17T00:00:00Z,0,0,0
2000-09-18T00:00:00Z,0,0,0
2000-09-19T00:00:00Z,2.0649574,5.5916592,2.364669
2000-09-20T00:00:00Z,2.3042736,3.6274683,1.9045913
2000-09-21T00:00:00Z,0.16068377,7.068229,2.658614
2000-09-22T00:00:00Z,3.2205129,53.87135,7.3397106
2000-09-23T00:00:00Z,1.0982906,3.3617742,1.8335141
2000-09-24T00:00:00Z,0,0,0
2000-09-25T00:00:00Z,0,0,0
2000-09-26T00:00:00Z,0.25128207,1.4416446,1.20068505
2000-09-27T00:00:00Z,0,0,0
2000-09-28T00:00:00Z,0,0,0
2000-09-29T00:00:00Z,0,0,0
2000-09-30T00:00:00Z,0,0,0
2000-10-01T00:00:00Z,3.0538461,164.45756,12.8241
2000-10-02T00:00:00Z,0.07521368,2.3087239,1.5194485
2000-10-03T00:00:00Z,0,0,0
2000-10-04T00:00:00Z,0,0,0
2000-10-05T00:00:00Z,3.3854702,3.9700855,1.9925073
2000-10-06T00:00:00Z,2.823077,52.782494,7.265156
2000-10-07T00:00:00Z,2.6991453,57.6982,7.595933
2000-10-08T00:00:00Z,0.1931624,2.115974,1.4546388
2000-10-09T00:00:00Z,0,0,0
2000-10-10T00:00:00Z,0,0,0
2000-10-11T00:00:00Z,0,0,0
2000-10-12T00:00:00Z,0.42735043,36.66593,6.05524
2000-10-13T00:00:00Z,5.3358974,377.59416,19.431782
2000-10-14T00:00:00Z,7.4393163,69.13719,8.314878
2000-10-15T00:00:00Z,1.8452991,56.474066,7.5149226
2000-10-16T00:00:00Z,0,0,0
2000-10-17T00:00:00Z,0.08717949,1.974801,1.4052762
2000-10-18T00:00:00Z,0,0,0
2000-10-19T00:00:00Z,0,0,0
2000-10-20T00:00:00Z,0,0,0
2000-10-21T00:00:00Z,0,0,0
2000-10-22T00:00:00Z,1.2675214,66.42809,8.150343
2000-10-23T00:00:00Z,0.8264957,85.67919,9.2563057
2000-10-24T00:00:00Z,0,0,0
2000-10-25T00:00:00Z,5.2521367,55.286175,7.435467
2000-10-26T00:00:00Z,4.5153847,492.8037,22.199183
2000-10-27T00:00:00Z,0,0,0
2000-10-28T00:00:00Z,0,0,0
2000-10-29T00:00:00Z,0,0,0
2000-10-30T00:00:00Z,0.035042737,1.0054524,1.0027225
2000-10-31T00:00:00Z,0,0,0
2000-11-01T00:00:00Z,11.795727,398.7654,19.969112
2000-11-02T00:00:00Z,5.9871793,224.30239,14.976728
2000-11-03T00:00:00Z,0.23162393,8.683614,2.946797
2000-11-04T00:00:00Z,0,0,0
2000-11-05T00:00:00Z,0.44957265,13.42455,3.663953
2000-11-06T00:00:00Z,7.64359,555.02386,23.558946
2000-11-07T00:00:00Z,11.851282,363.82096,19.074091
2000-11-08T00:00:00Z,1.2341881,65.330386,8.082721
2000-11-09T00:00:00Z,0.25897437,8.1923075,2.8622207
2000-11-10T00:00:00Z,1.408547,30.251253,5.500114
2000-11-11T00:00:00Z,0,0,0
2000-11-12T00:00:00Z,8.939316,272.46478,16.506507
2000-11-13T00:00:00Z,10.958974,187.39921,13.689383
2000-11-14T00:00:00Z,6.045299,32.215443,5.675865
2000-11-15T00:00:00Z,0.6034188,10.1712346,3.1892374
2000-11-16T00:00:00Z,2.591453,128.04435,11.315669
2000-11-17T00:00:00Z,1.1632478,2.5275568,1.5898292
2000-11-18T00:00:00Z,2.6666667,100.65517,10.032705
2000-11-19T00:00:00Z,6.242735,145.59166,12.066137
2000-11-20T00:00:00Z,4.1470084,24.406426,4.940286
2000-11-21T00:00:00Z,1.9649572,10.7468314,3.278236
2000-11-22T00:00:00Z,0.71965814,9.159298,3.0264333
2000-11-23T00:00:00Z,0,0,0
2000-11-24T00:00:00Z,0,0,0
2000-11-25T00:00:00Z,0,0,0
2000-11-26T00:00:00Z,0,0,0
2000-11-27T00:00:00Z,0.015384615,0.44164457,0.6645634
2000-11-28T00:00:00Z,0,0,0
2000-11-29T00:00:00Z,1.5478632,14.613764,3.8227952
2000-11-30T00:00:00Z,0.83589745,30.732095,5.5436534
2000-12-01T00:00:00Z,0,0,0
2000-12-02T00:00:00Z,0,0,0
2000-12-03T00:00:00Z,0,0,0
2000-12-04T00:00:00Z,2.3700855,9.832154,3.1356266
2000-12-05T00:00:00Z,1.917094,18.6257,4.3157503
2000-12-06T00:00:00Z,2.2051282,13.945623,3.734384
2000-12-07T00:00:00Z,1.8735043,7.7654,2.7866465
2000-12-08T00:00:00Z,1.4965812,14.257441,3.7759027
2000-12-09T00:00:00Z,2.988889,28.099617,5.300907
2000-12-10T00:00:00Z,1.8888888,43.996167,6.632961
2000-12-11T00:00:00Z,1.0700855,14.004569,3.7422678
2000-12-12T00:00:00Z,1.0205128,19.423077,4.407162
2000-12-13T00:00:00Z,1.6555556,5.3180076,2.3060806
2000-12-14T00:00:00Z,1.0735043,3.4033302,1.8448117
2000-12-15T00:00:00Z,1.5282052,19.65252,4.4331163
2000-12-16T00:00:00Z,11.513676,135.80872,11.6537
2000-12-17T00:00:00Z,1.4564103,4.9549073,2.2259621
2000-12-18T00:00:00Z,3.2982905,101.4135,10.070426
2000-12-19T00:00:00Z,2.025641,9.175067,3.029037
2000-12-20T00:00:00Z,2.9504273,56.631446,7.525387
2000-12-21T00:00:00Z,5.8675213,198.49706,14.088898
2000-12-22T00:00:00Z,1.1136752,16.688034,4.085099
2000-12-23T00:00:00Z,3.111966,15.795903,3.974406
2000-12-24T00:00:00Z,0.7034188,3.722959,1.9294971
2000-12-25T00:00:00Z,0.7811966,3.774683,1.9428544
2000-12-26T00:00:00Z,1.2461538,3.647215,1.9097683
2000-12-27T00:00:00Z,0.97692305,9.420425,3.0692708
2000-12-28T00:00:00Z,0.5786325,1.4453286,1.2022182
2000-12-29T00:00:00Z,1.2641026,5.4734748,2.3395458
2000-12-30T00:00:00Z,0,0,0
2000-12-31T00:00:00Z,0.46239316,1.3918362,1.1797611
2001-01-01T00:00:00Z,0,0,0
2001-01-02T00:00:00Z,1.5888889,19.099617,4.370311
2001-01-03T00:00:00Z,1.0854701,3.263189,1.8064299
2001-01-04T00:00:00Z,2.9239316,193.2181,13.900291
2001-01-05T00:00:00Z,0.17094018,3.2251693,1.7958757
2001-01-06T00:00:00Z,6.3957267,29.66195,5.4462785
2001-01-07T00:00:00Z,1.1606838,3.171677,1.7809203
2001-01-08T00:00:00Z,0,0,0
2001-01-09T00:00:00Z,0,0,0
2001-01-10T00:00:00Z,0,0,0
2001-01-11T00:00:00Z,0,0,0
2001-01-12T00:00:00Z,3.0461538,262.71617,16.208522
2001-01-13T00:00:00Z,0,0,0
2001-01-14T00:00:00Z,7.0153847,433.2692,20.81512
2001-01-15T00:00:00Z,5.12906,59.27689,7.6991487
2001-01-16T00:00:00Z,0.8145299,1.2114648,1.1006656
2001-01-17T00:00:00Z,1.0153847,7.648541,2.7655995
2001-01-18T00:00:00Z,2.2931623,4.702181,2.1684512
2001-01-19T00:00:00Z,0.035897437,0.9562334,0.9778719
2001-01-20T00:00:00Z,0,0,0
2001-01-21T00:00:00Z,0,0,0
2001-01-22T00:00:00Z,1.0188035,63.91261,7.994537
2001-01-23T00:00:00Z,0.65897435,0.58885943,0.7673717
2001-01-24T00:00:00Z,0.46495727,1.8330386,1.3538976
2001-01-25T00:00:00Z,0,0,0
2001-01-26T00:00:00Z,6.580342,30.211022,5.4964554
2001-01-27T00:00:00Z,0.24529915,6.991306,2.6441076
2001-01-28T00:00:00Z,0,0,0
2001-01-29T00:00:00Z,0.44786325,24.027556,4.9017912
2001-01-30T00:00:00Z,8.9760685,183.23534,13.536445
2001-01-31T00:00:00Z,1.382906,25.556734,5.055367
2001-02-01T00:00:00Z,4.6222224,58.5364,7.650908
2001-02-02T00:00:00Z,0,0,0
2001-02-03T00:00:00Z,0.6683761,0.49395813,0.70282154
2001-02-04T00:00:00Z,0,0,0
2001-02-05T00:00:00Z,0.14700855,4.71677,2.1718125
2001-02-06T00:00:00Z,0.26239318,7.236664,2.6901048
2001-02-07T00:00:00Z,0.97863245,10.290156,3.2078272
2001-02-08T00:00:00Z,10.9547,31.646478,5.6255203
2001-02-09T00:00:00Z,3.865812,78.5028,8.8601804
2001-02-10T00:00:00Z,0.043589745,1.127321,1.0617537
2001-02-11T00:00:00Z,0,0,0
2001-02-12T00:00:00Z,3.0529914,13.665046,3.696626
2001-02-13T00:00:00Z,0.5521368,8.0275565,2.8332943
2001-02-14T00:00:00Z,0,0,0
2001-02-15T00:00:00Z,0.08461539,1.8381963,1.355801
2001-02-16T00:00:00Z,1.9675213,53.910846,7.3424006
2001-02-17T00:00:00Z,0,0,0
2001-02-18T00:00:00Z,0,0,0
2001-02-19T00:00:00Z,1.6948718,28.13528,5.30427
2001-02-20T00:00:00Z,0.9777778,6.795019,2.6067257
2001-02-21T00:00:00Z,0.027350428,1.4762747,1.2150204
2001-02-22T00:00:00Z,2.459829,3.98379,1.9959435
2001-02-23T00:00:00Z,0,0,0
2001-02-24T00:00:00Z,11.322222,56.22605,7.498403
2001-02-25T00:00:00Z,12.447864,1042.7344,32.291398
2001-02-26T00:00:00Z,1.5743589,16.140583,4.0175346
2001-02-27T00:00:00Z,0.37179488,5.842175,2.4170592
2001-02-28T00:00:00Z,0.102564104,2.3527851,1.5338792
2001-03-01T00:00:00Z,0.007692308,0.22679046,0.4762252
2001-03-02T00:00:00Z,0,0,0
2001-03-03T00:00:00Z,0.77692306,1.3169761,1.1475958
2001-03-04T00:00:00Z,0.72820514,2.755968,1.660111
2001-03-05T00:00:00Z,0.17435898,3.2095492,1.7915215
2001-03-06T00:00:00Z,0,0,0
2001-03-07T00:00:00Z,1.0401709,1.41482465,1.189464
2001-03-08T00:00:00Z,1.0059829,1.6601827,1.2884808
2001-03-09T00:00:00Z,0,0,0
2001-03-10T00:00:00Z,1.3760684,11.821544,3.438247
2001-03-11T00:00:00Z,0.025641026,1.3302388,1.1533598
2001-03-12T00:00:00Z,5.623077,124.00663,11.135826
2001-03-13T00:00:00Z,1.5042735,16.7654,4.0945572
2001-03-14T00:00:00Z,0,0,0
2001-03-15T00:00:00Z,0,0,0
2001-03-16T00:00:00Z,0,0,0
2001-03-17T00:00:00Z,0,0,0
2001-03-18T00:00:00Z,0,0,0
2001-03-19T00:00:00Z,0.15299146,2.544356,1.5951037
2001-03-20T00:00:00Z,1.4991453,3.4568228,1.8592533
2001-03-21T00:00:00Z,0,0,0
2001-03-22T00:00:00Z,0.25982907,1.9148247,1.3837719
2001-03-23T00:00:00Z,0.42393163,0.40775123,0.638554
2001-03-24T00:00:00Z,1.0854701,11.9183615,3.452298
2001-03-25T00:00:00Z,1.5239316,12.26982,3.5028303
2001-03-26T00:00:00Z,0.5521368,1.493074,1.2219141
2001-03-27T00:00:00Z,0,0,0
2001-03-28T00:00:00Z,0,0,0
2001-03-29T00:00:00Z,0,0,0
2001-03-30T00:00:00Z,0.1,2.5344828,1.592006
2001-03-31T00:00:00Z,1.6324786,10.9970525,3.3161804
2001-04-01T00:00:00Z,1.2735043,3.3171237,1.8212973
2001-04-02T00:00:00Z,1.1948718,55.42838,7.445024
2001-04-03T00:00:00Z,0,0,0
2001-04-04T00:00:00Z,0.50769234,0.62334216,0.7895202
2001-04-05T00:00:00Z,10.042735,23.781314,4.8766088
2001-04-06T00:00:00Z,1.4128205,44.629973,6.6805667
2001-04-07T00:00:00Z,22.305128,122.68701,11.076417
2001-04-08T00:00:00Z,0.24957265,6.5969646,2.5684556
2001-04-09T00:00:00Z,1.0504273,4.079723,2.0198324
2001-04-10T00:00:00Z,0,0,0
2001-04-11T00:00:00Z,28.141026,299.83025,17.315607
2001-04-12T00:00:00Z,4.334188,50.53728,7.108958
2001-04-13T00:00:00Z,1.5905983,24.861774,4.9861583
2001-04-14T00:00:00Z,1.5709401,3.5527557,1.8848754
2001-04-15T00:00:00Z,17.307692,265.65783,16.299013
2001-04-16T00:00:00Z,4.133333,73.72414,8.586276
2001-04-17T00:00:00Z,0,0,0
2001-04-18T00:00:00Z,0,0,0
2001-04-19T00:00:00Z,0,0,0
2001-04-20T00:00:00Z,9.205983,244.10846,15.623971
2001-04-21T00:00:00Z,18.259829,806.6734,28.401997
2001-04-22T00:00:00Z,21.061539,139.34218,11.804329
2001-04-23T00:00:00Z,25.277779,927.795,30.459728
2001-04-24T00:00:00Z,0.24188034,152.53861,12.350652
2001-04-25T00:00:00Z,0,0,0
2001-04-26T00:00:00Z,0,0,0
2001-04-27T00:00:00Z,0,0,0
2001-04-28T00:00:00Z,0.46410257,11.66313,3.4151325
2001-04-29T00:00:00Z,3.411111,217.0134,14.731375
2001-04-30T00:00:00Z,3.579487,59.112734,7.6884806
2001-05-01T00:00:00Z,1.5025641,40.370026,6.353741
2001-05-02T00:00:00Z,1.3888888,17.685823,4.2054516
2001-05-03T00:00:00Z,0.026495727,1.4550545,1.2062564
2001-05-04T00:00:00Z,0,0,0
2001-05-05T00:00:00Z,0,0,0
2001-05-06T00:00:00Z,0.96153843,2.066313,1.4374676
2001-05-07T00:00:00Z,11.100855,81.85337,9.0472853
2001-05-08T00:00:00Z,0.18803419,72.468317,8.5128325
2001-05-09T00:00:00Z,2.6042736,25.40333,5.040172
2001-05-10T00:00:00Z,13.938461,2116.825,46.008964
2001-05-11T00:00:00Z,0,0,0
2001-05-12T00:00:00Z,0.017948719,0.5106101,0.7145698
2001-05-13T00:00:00Z,0.20598291,7.849838,2.8017563
2001-05-14T00:00:00Z,3.7230768,54.420424,7.37702
2001-05-15T00:00:00Z,5.2410254,351.00265,18.735064
2001-05-16T00:00:00Z,5.05812,1755.9525,41.904087
2001-05-17T00:00:00Z,1.0598291,1.880342,1.3712555
2001-05-18T00:00:00Z,0,0,0
2001-05-19T00:00:00Z,0,0,0
2001-05-20T00:00:00Z,0.42735043,9.441792,3.07275
2001-05-21T00:00:00Z,32.24872,3248.7003,56.99737
2001-05-22T00:00:00Z,9.782906,289.43605,17.01282
2001-05-23T00:00:00Z,1.5452992,56.698203,7.529821
2001-05-24T00:00:00Z,4.9102564,21.575597,4.644954
2001-05-25T00:00:00Z,7.2965813,200.58503,14.162804
2001-05-26T00:00:00Z,3.9,16.844827,4.104245
2001-05-27T00:00:00Z,0,0,0
2001-05-28T00:00:00Z,1.4504273,12.769379,3.5734266
2001-05-29T00:00:00Z,0,0,0
2001-05-30T00:00:00Z,0,0,0
2001-05-31T00:00:00Z,0.08461539,12.079576,3.4755683
2001-06-01T00:00:00Z,7.4333334,193.34483,13.904849
2001-06-02T00:00:00Z,8.170086,57.15974,7.5604063
2001-06-03T00:00:00Z,0.34444445,2.197318,1.4823353
2001-06-04T00:00:00Z,0,0,0
2001-06-05T00:00:00Z,0,0,0
2001-06-06T00:00:00Z,0,0,0
2001-06-07T00:00:00Z,0,0,0
2001-06-08T00:00:00Z,0,0,0
2001-06-09T00:00:00Z,1.2760683,50.597405,7.1131855
2001-06-10T00:00:00Z,6.8641024,313.8183,17.714918
2001-06-11T00:00:00Z,3.8923078,9.226791,3.0375633
2001-06-12T00:00:00Z,3.5461538,223.23341,14.940999
2001-06-13T00:00:00Z,23.334188,9670.796,98.34021
2001-06-14T00:00:00Z,5.9846153,1649.1486,40.60971
2001-06-15T00:00:00Z,2.951282,145.54509,12.064207
2001-06-16T00:00:00Z,1.4179487,53.924406,7.343324
2001-06-17T00:00:00Z,0.012820513,0.3713528,0.60938723
2001-06-18T00:00:00Z,10.816239,35.24064,5.936383
2001-06-19T00:00:00Z,0.6923077,36.157826,6.0131377
2001-06-20T00:00:00Z,2.0205128,10.198939,3.1935778
2001-06-21T00:00:00Z,2.5222223,47.29502,6.8771374
2001-06-22T00:00:00Z,0,0,0
2001-06-23T00:00:00Z,0,0,0
2001-06-24T00:00:00Z,0,0,0
2001-06-25T00:00:00Z,0,0,0
2001-06-26T00:00:00Z,0,0,0
2001-06-27T00:00:00Z,0.023931624,1.1663719,1.079987
2001-06-28T00:00:00Z,6.594872,168.91114,12.996582
2001-06-29T00:00:00Z,1.257265,17.005453,4.1237667
2001-06-30T00:00:00Z,0.5846154,40.424404,6.3580185
2001-07-01T00:00:00Z,0,0,0
2001-07-02T00:00:00Z,0.54786325,3.5965223,1.8964499
2001-07-03T00:00:00Z,0.46752137,17.46257,4.178824
2001-07-04T00:00:00Z,1.0478632,3.7516948,1.9369292
2001-07-05T00:00:00Z,0,0,0
2001-07-06T00:00:00Z,1.3974359,98.47348,9.92338
2001-07-07T00:00:00Z,0.26153848,13.27321,3.6432415
2001-07-08T00:00:00Z,0.002564103,0.076923077,0.2773501
2001-07-09T00:00:00Z,0.6632479,19.19997,4.381777
2001-07-10T00:00:00Z,0.023931624,0.8043029,0.8968294
2001-07-11T00:00:00Z,0,0,0
2001-07-12T00:00:00Z,0,0,0
2001-07-13T00:00:00Z,0,0,0
2001-07-14T00:00:00Z,0,0,0
2001-07-15T00:00:00Z,9.257265,668.833,25.861807
2001-07-16T00:00:00Z,1.9957265,217.9378,14.762717
2001-07-17T00:00:00Z,9.48547,369.83216,19.23102
2001-07-18T00:00:00Z,0.45555556,35.869732,5.9891343
2001-07-19T00:00:00Z,6.605983,135.31536,11.632513
2001-07-20T00:00:00Z,0.8837607,13.947539,3.7346405
2001-07-21T00:00:00Z,0.46581197,12.933834,3.596364
2001-07-22T00:00:00Z,0.6948718,5.8249336,2.41349
2001-07-23T00:00:00Z,0.011965812,0.41659297,0.64544015
2001-07-24T00:00:00Z,0,0,0
2001-07-25T00:00:00Z,0,0,0
2001-07-26T00:00:00Z,0,0,0
2001-07-27T00:00:00Z,0,0,0
2001-07-28T00:00:00Z,4.960684,83.637196,9.1453373
2001-07-29T00:00:00Z,0.35641026,5.4204244,2.3281805
2001-07-30T00:00:00Z,3.571795,17.428382,4.1747314
2001-07-31T00:00:00Z,15.251282,927.7692,30.459304
2001-08-01T00:00:00Z,11.691453,2853.1996,53.41535
2001-08-02T00:00:00Z,0,0,0
2001-08-03T00:00:00Z,0,0,0
2001-08-04T00:00:00Z,0,0,0
2001-08-05T00:00:00Z,0,0,0
2001-08-06T00:00:00Z,0,0,0
2001-08-07T00:00:00Z,0.36068377,17.568229,4.1914472
2001-08-08T00:00:00Z,4.525641,113.03713,10.631893
2001-08-09T00:00:00Z,13.682906,621.78087,24.935534
2001-08-10T00:00:00Z,0,0,0
2001-08-11T00:00:00Z,0,0,0
2001-08-12T00:00:00Z,1.5418804,34.64206,5.88575
2001-08-13T00:00:00Z,0.6282051,20.807692,4.561545
2001-08-14T00:00:00Z,2.7264957,114.23092,10.687886
2001-08-15T00:00:00Z,20.67607,134.66637,11.604584
2001-08-16T00:00:00Z,7.983761,152.41306,12.345568
2001-08-17T00:00:00Z,3.5641026,649.95623,25.49424
2001-08-18T00:00:00Z,1.1726496,45.993516,6.781852
2001-08-19T00:00:00Z,0,0,0
2001-08-20T00:00:00Z,0,0,0
2001-08-21T00:00:00Z,0,0,0
2001-08-22T00:00:00Z,0,0,0
2001-08-23T00:00:00Z,0,0,0
2001-08-24T00:00:00Z,0,0,0
2001-08-25T00:00:00Z,0.6803419,15.642057,3.9550042
2001-08-26T00:00:00Z,0.43931624,41.482022,6.440654
2001-08-27T00:00:00Z,0.8196581,18.67654,4.3216363
2001-08-28T00:00:00Z,0,0,0
2001-08-29T00:00:00Z,6.04188,92.19378,9.6017593
2001-08-30T00:00:00Z,10.094017,253.02224,15.906674
2001-08-31T00:00:00Z,0.094017096,2.8670793,1.6932452
2001-09-01T00:00:00Z,0.14529915,4.4740643,2.1151984
2001-09-02T00:00:00Z,2.9880342,207.86488,14.41752
2001-09-03T00:00:00Z,0.2957265,12.006779,3.46508
2001-09-04T00:00:00Z,0,0,0
2001-09-05T00:00:00Z,0,0,0
