Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
133, eco1, 93059, 7780.50, 158.6, 258.4, 0.0
134, eco2, 51531, 8899.65, 179.3, 237.4, 0.0
134, eco3, 43338, 8870.49, 174.5, 197.6, 0.0
134, eco1, 93059, 7816.79, 159.6, 259.5, 0.0
135, eco2, 51531, 8941.12, 180.1, 238.6, 0.0
135, eco3, 43338, 8914.65, 175.5, 198.8, 0.0
135, eco1, 93059, 7854.90, 160.6, 260.8, 0.0
136, eco2, 51531, 8981.96, 181.1, 239.8, 0.0
136, eco3, 43338, 8956.82, 176.6, 200.0, 0.0
136, eco1, 93059, 7893.33, 161.6, 262.2, 0.0
137, eco2, 51531, 9022.16, 181.9, 241.1, 0.0
137, eco3, 43338, 8997.17, 177.5, 201.3, 0.0
137, eco1, 93059, 7930.21, 162.6, 263.7, 0.0
138, eco2, 51531, 9061.99, 182.9, 242.5, 0.0
138, eco3, 43338, 9038.39, 178.5, 202.6, 0.0
138, eco1, 93059, 7966.94, 163.7, 265.2, 0.0
139, eco2, 51531, 9103.22, 183.7, 243.8, 0.0
139, eco3, 43338, 9078.96, 179.6, 203.8, 0.0
139, eco1, 93059, 8004.85, 164.7, 266.8, 0.0
